leaid	FIPST	STNAME	LEANAME07	nectaID07	nectaNAME07	nectaAREA07
1201080	12	Florida	LEE	O	O	784.58703979
1201110	12	Florida	LEON	O	O	666.83535368
1201140	12	Florida	LEVY	O	O	1117.9136876
1201170	12	Florida	LIBERTY	O	O	836.01638463
1201200	12	Florida	MADISON	O	O	693.60324913
1201230	12	Florida	MANATEE	O	O	743.12133917
1201260	12	Florida	MARION	O	O	1583.6520347
1201290	12	Florida	MARTIN	O	O	543.3184675
1201320	12	Florida	MONROE	O	O	980.99006945
1201350	12	Florida	NASSAU	O	O	648.22366358
1201380	12	Florida	OKALOOSA	O	O	930.24858687
1201410	12	Florida	OKEECHOBEE	O	O	768.65540381
1201440	12	Florida	ORANGE	O	O	902.33350965
1201470	12	Florida	OSCEOLA	O	O	1325.7886523
1201500	12	Florida	PALM BEACH	O	O	1972.1178747
1201530	12	Florida	PASCO	O	O	746.42641588
1201560	12	Florida	PINELLAS	O	O	273.8144196
1201590	12	Florida	POLK	O	O	1797.843273
1201620	12	Florida	PUTNAM	O	O	726.23793817
1201650	12	Florida	SANTA ROSA	O	O	1010.7478123
1201680	12	Florida	SARASOTA	O	O	555.84638655
1201710	12	Florida	SEMINOLE	O	O	308.96265465
1201740	12	Florida	ST. JOHNS	O	O	600.64740184
1201770	12	Florida	ST. LUCIE	O	O	571.9512573
1201800	12	Florida	SUMTER	O	O	546.75348457
1201830	12	Florida	SUWANNEE	O	O	688.60339816
1201860	12	Florida	TAYLOR	O	O	1043.2917952
1201890	12	Florida	UNION	O	O	243.17302628
1201920	12	Florida	VOLUSIA	O	O	1100.6402041
1201950	12	Florida	WAKULLA	O	O	606.35641246
1201980	12	Florida	WALTON	O	O	1037.6200789
1202010	12	Florida	WASHINGTON	O	O	582.35120201
1202011	12	Florida	DOZIER/OKEEC	N	N	-2
1202012	12	Florida	FAU LAB SCH	N	N	-2
1202013	12	Florida	FSU LAB SCH	N	N	-2
1202014	12	Florida	FAMU LAB SCH	N	N	-2
1202015	12	Florida	UF LAB SCH	N	N	-2
1202016	12	Florida	DEAF/BLIND	N	N	-2
1300001	13	Georgia	TROUP COUNTY	O	O	413.98329915
1300005	13	Georgia	CCAT SCHOOL	N	N	-2
1300006	13	Georgia	NORTHWEST GEORGIA RESA	N	N	-2
1300007	13	Georgia	NORTH GEORGIA RESA	N	N	-2
1300008	13	Georgia	PIONEER RESA	N	N	-2
1300009	13	Georgia	METRO RESA	N	N	-2
1300010	13	Georgia	NORTHEAST GEORGIA RESA	N	N	-2
1300011	13	Georgia	WEST GEORGIA RESA	N	N	-2
1300012	13	Georgia	GRIFFIN RESA	N	N	-2
1300013	13	Georgia	MIDDLE GEORGIA RESA	N	N	-2
1300014	13	Georgia	OCONEE RESA	N	N	-2
1300015	13	Georgia	CENTRAL SAVANNAH RIVER RESA	N	N	-2
1300016	13	Georgia	CHATTAHOOCHEE_FLINT RESA	N	N	-2
1300017	13	Georgia	HEART OF GEORGIA RESA	N	N	-2
1300018	13	Georgia	FIRST DISTRICT RESA	N	N	-2
1300019	13	Georgia	SOUTHWEST GEORGIA RESA	N	N	-2
1300020	13	Georgia	COASTAL PLAINS RESA	N	N	-2
1300021	13	Georgia	OKEFENOKEE RESA	N	N	-2
1300022	13	Georgia	STATE SCHOOLS	N	N	-2
1300023	13	Georgia	ODYSSEY	N	N	-2
1300024	13	Georgia	KIDSPEACE	N	N	-2
1300025	13	Georgia	DEPARTMENT OF CORRECTIONS	N	N	-2
1300026	13	Georgia	DEPARTMENT OF JUVENILE JUSTICE	N	N	-2
1300027	13	Georgia	DEPARTMENT OF HUMAN RESOURCES	N	N	-2
1300028	13	Georgia	DEPARTMENT OF LABOR	N	N	-2
1300060	13	Georgia	APPLING COUNTY	O	O	507.06463157
1300090	13	Georgia	ATKINSON COUNTY	O	O	339.39125625
1300120	13	Georgia	ATLANTA PUBLIC SCHOOLS	O	O	132.55110526
1300150	13	Georgia	BACON COUNTY	O	O	253.58101273
1300180	13	Georgia	BAKER COUNTY	O	O	341.68462016
1300210	13	Georgia	BALDWIN COUNTY	O	O	259.12437934
1300214	13	Georgia	MOUNTAIN EDUCATION CENTER	N	N	-2
1300240	13	Georgia	BANKS COUNTY	O	O	232.10718737
1300290	13	Georgia	BARROW COUNTY	O	O	160.29816239
1300330	13	Georgia	BARTOW COUNTY	O	O	430.9565469
1300360	13	Georgia	BEN HILL COUNTY	O	O	250.12151253
1300390	13	Georgia	BERRIEN COUNTY	O	O	451.91608378
1300420	13	Georgia	BIBB COUNTY	O	O	249.1945843
1300440	13	Georgia	BLECKLEY COUNTY	O	O	215.87119786
1300480	13	Georgia	BRANTLEY COUNTY	O	O	442.44484106
1300510	13	Georgia	BREMEN CITY	O	O	8.3043392479
1300540	13	Georgia	BROOKS COUNTY	O	O	493.04809327
1300570	13	Georgia	BRYAN COUNTY	O	O	267.21154229
1300600	13	Georgia	BUFORD CITY	O	O	15.649596832
1300630	13	Georgia	BULLOCH COUNTY	O	O	672.80001181
1300660	13	Georgia	BURKE COUNTY	O	O	826.96121681
1300690	13	Georgia	BUTTS COUNTY	O	O	184.31118561
1300720	13	Georgia	CALHOUN CITY	O	O	14.632988647
1300750	13	Georgia	CALHOUN COUNTY	O	O	280.80091143
1300780	13	Georgia	CAMDEN COUNTY	O	O	613.17405525
1300810	13	Georgia	CANDLER COUNTY	O	O	243.03775423
1300840	13	Georgia	CARROLL COUNTY	O	O	476.91208067
1300870	13	Georgia	CARROLLTON CITY	O	O	22.066366717
1300900	13	Georgia	CARTERSVILLE CITY	O	O	28.554699481
1300930	13	Georgia	CATOOSA COUNTY	O	O	162.17547881
1300990	13	Georgia	CHARLTON COUNTY	O	O	773.67451548
1301020	13	Georgia	CHATHAM COUNTY	O	O	424.40658065
1301050	13	Georgia	CHATTAHOOCHEE COUNTY	O	O	62.713115659
1301080	13	Georgia	CHATTOOGA COUNTY	O	O	309.42192589
1301110	13	Georgia	CHEROKEE COUNTY	O	O	421.65713934
1301140	13	Georgia	CHICKAMAUGA CITY	O	O	2.5209831088
1301170	13	Georgia	CLARKE COUNTY	O	O	119.20046734
1301200	13	Georgia	CLAY COUNTY	O	O	195.15288642
1301230	13	Georgia	CLAYTON COUNTY	O	O	141.54887745
1301260	13	Georgia	CLINCH COUNTY	O	O	800.30330295
1301290	13	Georgia	COBB COUNTY	O	O	316.39835127
1301350	13	Georgia	COFFEE COUNTY	O	O	575.14646516
1301380	13	Georgia	COLQUITT COUNTY	O	O	544.15833008
1301410	13	Georgia	COLUMBIA COUNTY	O	O	289.99061656
1301440	13	Georgia	COMMERCE CITY	O	O	11.313063613
1301470	13	Georgia	COOK COUNTY	O	O	227.16476447
1301500	13	Georgia	COWETA COUNTY	O	O	440.88373923
1301530	13	Georgia	CRAWFORD COUNTY	O	O	324.80507323
1301560	13	Georgia	CRISP COUNTY	O	O	272.56948874
1301590	13	Georgia	DADE COUNTY	O	O	173.98127443
1301620	13	Georgia	DALTON CITY	O	O	20.458009072
1301650	13	Georgia	DAWSON COUNTY	O	O	210.83647955
1301680	13	Georgia	DECATUR CITY	O	O	4.2086654456
1301710	13	Georgia	DECATUR COUNTY	O	O	596.91399149
1301740	13	Georgia	DEKALB COUNTY	O	O	256.34638384
1301770	13	Georgia	DODGE COUNTY	O	O	495.91984017
1301800	13	Georgia	DOOLY COUNTY	O	O	391.94304877
1301830	13	Georgia	DOUGHERTY COUNTY	O	O	328.67181006
1301860	13	Georgia	DOUGLAS COUNTY	O	O	200.02998856
1301870	13	Georgia	DUBLIN CITY	O	O	14.661377196
1301890	13	Georgia	LAURENS COUNTY	O	O	792.62272798
1301920	13	Georgia	EARLY COUNTY	O	O	512.5058479
1301950	13	Georgia	ECHOLS COUNTY	O	O	414.96229172
1301980	13	Georgia	EFFINGHAM COUNTY	O	O	477.69064567
1302010	13	Georgia	ELBERT COUNTY	O	O	351.01316917
1302040	13	Georgia	EMANUEL COUNTY	O	O	680.59542554
1302070	13	Georgia	EVANS COUNTY	O	O	156.22687982
1302100	13	Georgia	FANNIN COUNTY	O	O	385.98620264
1302130	13	Georgia	FAYETTE COUNTY	O	O	194.3419317
1302190	13	Georgia	FLOYD COUNTY	O	O	479.28800751
1302220	13	Georgia	FORSYTH COUNTY	O	O	224.02672715
1302250	13	Georgia	FRANKLIN COUNTY	O	O	261.90274704
1302280	13	Georgia	FULTON COUNTY	O	O	401.11844148
1302310	13	Georgia	GAINESVILLE CITY	O	O	29.805797556
1302340	13	Georgia	GILMER COUNTY	O	O	427.12750677
1302370	13	Georgia	GLASCOCK COUNTY	O	O	143.73761654
1302400	13	Georgia	GLYNN COUNTY	O	O	419.75290001
1302430	13	Georgia	GORDON COUNTY	O	O	341.04664307
1302460	13	Georgia	GRADY COUNTY	O	O	454.51800742
1302490	13	Georgia	GREENE COUNTY	O	O	387.40927989
1302520	13	Georgia	SPALDING COUNTY	O	O	196.46484076
1302550	13	Georgia	GWINNETT COUNTY	O	O	417.07731387
1302580	13	Georgia	HABERSHAM COUNTY	O	O	276.73618874
1302610	13	Georgia	HALL COUNTY	O	O	360.6098619
1302640	13	Georgia	HANCOCK COUNTY	O	O	470.50568729
1302670	13	Georgia	HARALSON COUNTY	O	O	273.84776956
1302700	13	Georgia	HARRIS COUNTY	O	O	463.77483332
1302730	13	Georgia	HART COUNTY	O	O	232.39380993
1302790	13	Georgia	HEARD COUNTY	O	O	296.02371401
1302820	13	Georgia	HENRY COUNTY	O	O	322.0758629
1302880	13	Georgia	HOUSTON COUNTY	O	O	365.32779997
1302910	13	Georgia	IRWIN COUNTY	O	O	354.27028311
1302940	13	Georgia	JACKSON COUNTY	O	O	308.15575014
1302970	13	Georgia	JASPER COUNTY	O	O	368.259807
1303000	13	Georgia	JEFF DAVIS COUNTY	O	O	330.7566954
1303030	13	Georgia	JEFFERSON CITY	O	O	20.191492779
1303060	13	Georgia	JEFFERSON COUNTY	O	O	526.49400229
1303090	13	Georgia	JENKINS COUNTY	O	O	347.28029898
1303120	13	Georgia	JOHNSON COUNTY	O	O	303.00975062
1303150	13	Georgia	JONES COUNTY	O	O	393.90902429
1303210	13	Georgia	LAMAR COUNTY	O	O	183.49054359
1303240	13	Georgia	LANIER COUNTY	O	O	185.44069084
1303270	13	Georgia	LEE COUNTY	O	O	355.77578468
1303300	13	Georgia	LIBERTY COUNTY	O	O	321.73941231
1303330	13	Georgia	LINCOLN COUNTY	O	O	210.37156774
1303360	13	Georgia	LONG COUNTY	O	O	355.29357781
1303390	13	Georgia	LOWNDES COUNTY	O	O	465.49705211
1303420	13	Georgia	LUMPKIN COUNTY	O	O	282.98972659
1303450	13	Georgia	MACON COUNTY	O	O	400.6917839
1303480	13	Georgia	MADISON COUNTY	O	O	282.2980396
1303510	13	Georgia	MARIETTA CITY	O	O	23.173134393
1303540	13	Georgia	MARION COUNTY	O	O	366.00325832
1303570	13	Georgia	MCDUFFIE COUNTY	O	O	257.50278573
1303600	13	Georgia	MCINTOSH COUNTY	O	O	424.24130189
1303630	13	Georgia	MERIWETHER COUNTY	O	O	501.22309408
1303660	13	Georgia	MILLER COUNTY	O	O	282.42092589
1303690	13	Georgia	MITCHELL COUNTY	O	O	508.00689501
1303720	13	Georgia	MONROE COUNTY	O	O	395.66626872
1303750	13	Georgia	MONTGOMERY COUNTY	O	O	239.51190739
1303780	13	Georgia	MORGAN COUNTY	O	O	347.28846968
1303840	13	Georgia	MURRAY COUNTY	O	O	344.49230576
1303870	13	Georgia	MUSCOGEE COUNTY	O	O	142.26766919
1303930	13	Georgia	NEWTON COUNTY	O	O	271.58873979
1303960	13	Georgia	OCONEE COUNTY	O	O	184.32081809
1303990	13	Georgia	OGLETHORPE COUNTY	O	O	439.04087741
1304020	13	Georgia	PAULDING COUNTY	O	O	312.21898905
1304050	13	Georgia	PEACH COUNTY	O	O	150.25199731
1304080	13	Georgia	PELHAM CITY	O	O	4.0634740393
1304110	13	Georgia	PICKENS COUNTY	O	O	232.02877311
1304140	13	Georgia	PIERCE COUNTY	O	O	315.50552667
1304170	13	Georgia	PIKE COUNTY	O	O	216.09251858
1304200	13	Georgia	POLK COUNTY	O	O	310.33686334
1304220	13	Georgia	PULASKI COUNTY	O	O	247.87234767
1304260	13	Georgia	PUTNAM COUNTY	O	O	344.51565374
1304290	13	Georgia	QUITMAN COUNTY	O	O	151.60283214
1304320	13	Georgia	RABUN COUNTY	O	O	369.99126791
1304350	13	Georgia	RANDOLPH COUNTY	O	O	428.23715708
1304380	13	Georgia	RICHMOND COUNTY	O	O	324.09801088
1304410	13	Georgia	ROCKDALE COUNTY	O	O	129.78429591
1304440	13	Georgia	ROME CITY	O	O	30.726053943
1304470	13	Georgia	SCHLEY COUNTY	O	O	166.90571771
1304500	13	Georgia	SCREVEN COUNTY	O	O	645.10084371
1304530	13	Georgia	SEMINOLE COUNTY	O	O	235.22755163
1304540	13	Georgia	SOCIAL CIRCLE CITY	O	O	13.154752068
1304560	13	Georgia	STEPHENS COUNTY	O	O	178.72637209
1304590	13	Georgia	STEWART COUNTY	O	O	458.36787931
1304620	13	Georgia	SUMTER COUNTY	O	O	482.69844107
1304650	13	Georgia	TALBOT COUNTY	O	O	391.38480796
1304680	13	Georgia	TALIAFERRO COUNTY	O	O	194.62228435
1304770	13	Georgia	TATTNALL COUNTY	O	O	469.2700611
1304800	13	Georgia	TAYLOR COUNTY	O	O	376.68796805
1304830	13	Georgia	TELFAIR COUNTY	O	O	437.23773431
1304860	13	Georgia	TERRELL COUNTY	O	O	335.38936976
1304890	13	Georgia	THOMAS COUNTY	O	O	529.33546874
1304950	13	Georgia	THOMASVILLE CITY	O	O	14.930691185
1304980	13	Georgia	TIFT COUNTY	O	O	258.76011472
1305040	13	Georgia	TOOMBS COUNTY	O	O	347.5245395
1305070	13	Georgia	TOWNS COUNTY	O	O	166.56063001
1305100	13	Georgia	TREUTLEN COUNTY	O	O	199.44084104
1305130	13	Georgia	TRION CITY	O	O	3.8965663161
1305190	13	Georgia	TURNER COUNTY	O	O	285.4017231
1305220	13	Georgia	TWIGGS COUNTY	O	O	358.37769943
1305250	13	Georgia	UNION COUNTY	O	O	321.91592895
1305280	13	Georgia	THOMASTON-UPSON COUNTY	O	O	323.44424144
1305310	13	Georgia	VALDOSTA CITY	O	O	30.535739934
1305340	13	Georgia	VIDALIA CITY	O	O	16.480753965
1305370	13	Georgia	WALKER COUNTY	O	O	443.87847202
1305390	13	Georgia	WALTON COUNTY	O	O	312.52908469
1305430	13	Georgia	WARE COUNTY	O	O	892.36487582
1305460	13	Georgia	WARREN COUNTY	O	O	284.30280024
1305490	13	Georgia	WASHINGTON COUNTY	O	O	678.45601601
1305550	13	Georgia	WAYNE COUNTY	O	O	641.77748893
1305580	13	Georgia	WEBSTER COUNTY	O	O	209.11820904
1305640	13	Georgia	WHEELER COUNTY	O	O	295.48363699
1305670	13	Georgia	WHITE COUNTY	O	O	240.73051728
1305700	13	Georgia	WHITFIELD COUNTY	O	O	270.00814251
1305730	13	Georgia	WILCOX COUNTY	O	O	378.87295887
1305760	13	Georgia	WILKES COUNTY	O	O	469.48367907
1305790	13	Georgia	WILKINSON COUNTY	O	O	447.2995315
1305850	13	Georgia	WORTH COUNTY	O	O	570.52797465
1500030	15	Hawaii	HAWAII DEPARTMENT OF EDUCATION	O	O	6427.607348
1600001	16	Idaho	WEST BONNER COUNTY DISTRICT	O	O	736.14989876
1600002	16	Idaho	LAKE PEND OREILLE DISTRICT	O	O	998.2197072
1600003	16	Idaho	VICTORY CHARTER SCHOOL	N	N	-2
1600004	16	Idaho	IDAHO VIRTUAL ACADEMY	N	N	-2
1600005	16	Idaho	IDAHO VIRTUAL HIGH SCHOOL	N	N	-2
1600006	16	Idaho	ROLLING HILLS CHARTER LEA	N	N	-2
1600007	16	Idaho	COMPASS PUBLIC CHARTER LEA	N	N	-2
1600008	16	Idaho	FALCON RIDGE CHARTER LEA	N	N	-2
1600009	16	Idaho	TROY SCHOOL DISTRICT	O	O	120.58063589
1600010	16	Idaho	WHITEPINE JT SCHOOL DISTRICT	O	O	684.44669203
1600011	16	Idaho	INSPIRE VIRTUAL CHARTER LEA	N	N	-2
1600012	16	Idaho	LIBERTY CHARTER LEA	N	N	-2
1600013	16	Idaho	GARDEN CITY COMMUNITY CHARTER	N	N	-2
1600014	16	Idaho	THE ACADEMY (ARC)	N	N	-2
1600015	16	Idaho	TAYLORS CROSSING CHARTER SCHOOL	N	N	-2
1600016	16	Idaho	IDAHO DEPT JUVENILE CORRECTION	N	N	-2
1600017	16	Idaho	IDAHO DEPT JUVENILE CORRECTION	N	N	-2
1600018	16	Idaho	POCATELLO HEAD START	N	N	-2
1600030	16	Idaho	ABERDEEN DISTRICT	O	O	298.90598335
1600060	16	Idaho	AMERICAN FALLS JOINT DISTRICT	O	O	904.00294017
1600090	16	Idaho	ARBON ELEMENTARY DISTRICT	O	O	184.24752045
1600138	16	Idaho	SALMON RIVER JOINT SCHOOL DIST	N	N	-2
1600139	16	Idaho	MOUNTAIN VIEW SCHOOL DISTRICT	N	N	-2
1600140	16	Idaho	XAVIER CHARTER SCHOOL	N	N	-2
1600141	16	Idaho	VISION CHARTER SCHOOL	N	N	-2
1600142	16	Idaho	WHITE PINE CHARTER SCHOOL	N	N	-2
1600143	16	Idaho	NORTH VALLEY ACADEMY	N	N	-2
1600144	16	Idaho	ISUCCEED VIRTUAL HIGH SCHOOL	N	N	-2
1600150	16	Idaho	AVERY SCHOOL DISTRICT	O	O	1562.6243071
1600180	16	Idaho	BASIN SCHOOL DISTRICT	O	O	807.04080096
1600240	16	Idaho	BEAR LAKE COUNTY DISTRICT	O	O	956.11453914
1600270	16	Idaho	BLACKFOOT DISTRICT	O	O	478.70613455
1600300	16	Idaho	BLAINE COUNTY DISTRICT	O	O	2643.5260604
1600330	16	Idaho	BLISS JOINT DISTRICT	O	O	214.47093577
1600360	16	Idaho	BOISE INDEPENDENT DISTRICT	O	O	453.12135462
1600420	16	Idaho	BOUNDARY COUNTY DISTRICT	O	O	1268.5139394
1600450	16	Idaho	BRUNEAU-GRAND VIEW JOINT DIST	O	O	5192.6007503
1600480	16	Idaho	BUHL JOINT DISTRICT	O	O	233.60492867
1600490	16	Idaho	BUTTE COUNTY JOINT DISTRICT	O	O	2350.7334405
1600510	16	Idaho	CALDWELL DISTRICT	O	O	22.08666295
1600540	16	Idaho	CAMAS COUNTY DISTRICT	O	O	1074.4954475
1600570	16	Idaho	CAMBRIDGE JOINT DISTRICT	O	O	555.30810259
1600600	16	Idaho	VALLIVUE SCHOOL DISTRICT	O	O	138.23638758
1600630	16	Idaho	CASCADE DISTRICT	O	O	1260.1466022
1600660	16	Idaho	CASSIA COUNTY JOINT DISTRICT	O	O	2455.5706803
1600690	16	Idaho	CASTLEFORD DISTRICT	O	O	446.51242052
1600720	16	Idaho	CHALLIS JOINT DISTRICT	O	O	4060.2368857
1600750	16	Idaho	CLARK COUNTY DISTRICT	O	O	1764.184551
1600780	16	Idaho	COEUR D ALENE DISTRICT	O	O	322.35508659
1600810	16	Idaho	COTTONWOOD JOINT DISTRICT	O	O	207.99251271
1600815	16	Idaho	PLUMMER-WORLEY JOINT DISTRICT	O	O	399.84325294
1600840	16	Idaho	COUNCIL DISTRICT	O	O	757.32783781
1600870	16	Idaho	CULDESAC JOINT DISTRICT	O	O	114.28855462
1600900	16	Idaho	DIETRICH DISTRICT	O	O	119.00735718
1600930	16	Idaho	BONNEVILLE JOINT DISTRICT	O	O	442.4449565
1600960	16	Idaho	PRESTON JOINT DISTRICT	O	O	419.13557862
1601020	16	Idaho	EMMETT INDEPENDENT DIST	O	O	565.44909861
1601050	16	Idaho	FILER DISTRICT	O	O	748.97028596
1601080	16	Idaho	FIRTH DISTRICT	O	O	449.23442657
1601110	16	Idaho	FREMONT COUNTY JOINT DISTRICT	O	O	1817.7343988
1601140	16	Idaho	FRUITLAND DISTRICT	O	O	73.306928063
1601170	16	Idaho	GARDEN VALLEY DISTRICT	O	O	785.39761497
1601200	16	Idaho	GENESEE JOINT DISTRICT	O	O	178.72412575
1601230	16	Idaho	GLENNS FERRY JOINT DISTRICT	O	O	900.82522351
1601260	16	Idaho	GOODING JOINT DISTRICT	O	O	386.16024823
1601290	16	Idaho	GRACE JOINT DISTRICT	O	O	298.98688218
1601320	16	Idaho	GRANGEVILLE JOINT DISTRICT	N	N	-2
1601380	16	Idaho	HAGERMAN JOINT DISTRICT	O	O	52.431639838
1601410	16	Idaho	HANSEN DISTRICT	O	O	62.341855638
1601440	16	Idaho	HIGHLAND JOINT DISTRICT	O	O	347.63549908
1601470	16	Idaho	HOMEDALE JOINT DISTRICT	O	O	60.493438194
1601500	16	Idaho	HORSESHOE BEND SCHOOL DISTRICT	O	O	283.21170059
1601530	16	Idaho	IDAHO FALLS DISTRICT	O	O	339.46188477
1601570	16	Idaho	JEFFERSON COUNTY JT DISTRICT	O	O	344.08573901
1601590	16	Idaho	JEROME JOINT DISTRICT	O	O	311.12849596
1601620	16	Idaho	KAMIAH JOINT DISTRICT	O	O	170.76760549
1601650	16	Idaho	KELLOGG JOINT DISTRICT	O	O	546.59611782
1601680	16	Idaho	KENDRICK JOINT DISTRICT	O	O	165.3759917
1601710	16	Idaho	KIMBERLY DISTRICT	O	O	110.19319819
1601740	16	Idaho	KOOTENAI DISTRICT	O	O	186.63545661
1601770	16	Idaho	KUNA JOINT DISTRICT	O	O	206.50391739
1601800	16	Idaho	LAKELAND DISTRICT	O	O	383.97105778
1601830	16	Idaho	LAPWAI DISTRICT	O	O	394.26348694
1601860	16	Idaho	LEWISTON INDEPENDENT DISTRICT	O	O	139.31656826
1601900	16	Idaho	MACKAY JOINT DISTRICT	O	O	1024.9678419
1601920	16	Idaho	MADISON DISTRICT	O	O	336.33116061
1601950	16	Idaho	MARSH VALLEY JOINT DISTRICT	O	O	786.07885712
1601980	16	Idaho	MARSING JOINT DISTRICT	O	O	285.70710096
1602030	16	Idaho	MC CALL-DONNELLY DISTRICT	O	O	2405.8532661
1602060	16	Idaho	MEADOWS VALLEY DISTRICT	O	O	385.39624855
1602070	16	Idaho	MELBA JOINT DISTRICT	O	O	556.16318377
1602100	16	Idaho	MERIDIAN JOINT DISTRICT	O	O	371.71311218
1602130	16	Idaho	MIDDLETON DISTRICT	O	O	89.89214313
1602160	16	Idaho	MIDVALE DISTRICT	O	O	459.73928798
1602190	16	Idaho	MINIDOKA COUNTY JOINT DISTRICT	O	O	955.27174334
1602220	16	Idaho	MOSCOW DISTRICT	O	O	117.71101179
1602250	16	Idaho	MOUNTAIN HOME DISTRICT	O	O	1938.8776948
1602280	16	Idaho	MULLAN DISTRICT	O	O	74.3395425
1602310	16	Idaho	MURTAUGH JOINT DISTRICT	O	O	103.22904894
1602340	16	Idaho	NAMPA SCHOOL DISTRICT	O	O	92.517493517
1602370	16	Idaho	NEW PLYMOUTH DISTRICT	O	O	171.30119831
1602400	16	Idaho	NEZPERCE JOINT DISTRICT	O	O	221.35702289
1602430	16	Idaho	NORTH GEM DISTRICT	O	O	373.46435234
1602460	16	Idaho	NOTUS DISTRICT	O	O	35.769334453
1602490	16	Idaho	ONEIDA COUNTY DISTRICT	O	O	1181.7520409
1602520	16	Idaho	OROFINO JOINT DISTRICT	O	O	2046.6284272
1602550	16	Idaho	PARMA DISTRICT	O	O	83.057503355
1602580	16	Idaho	PAYETTE JOINT DISTRICT	O	O	173.95477624
1602610	16	Idaho	PLEASANT VALLEY ELEM DIST	O	O	1229.1847835
1602640	16	Idaho	POCATELLO DISTRICT	O	O	323.45703378
1602670	16	Idaho	POST FALLS DISTRICT	O	O	59.986223102
1602700	16	Idaho	POTLATCH DISTRICT	O	O	345.15279878
1602730	16	Idaho	PRAIRIE ELEMENTARY DISTRICT	O	O	211.43134524
1602760	16	Idaho	RICHFIELD DISTRICT	O	O	471.75627648
1602790	16	Idaho	RIRIE JOINT DISTRICT	O	O	134.45521871
1602820	16	Idaho	ROCKLAND DISTRICT	O	O	340.09713906
1602850	16	Idaho	SALMON DISTRICT	O	O	2893.2895967
1602910	16	Idaho	SHELLEY JOINT DISTRICT	O	O	139.29143803
1602940	16	Idaho	SHOSHONE JOINT DISTRICT	O	O	511.40495863
1602970	16	Idaho	SNAKE RIVER DISTRICT	O	O	723.47389293
1603000	16	Idaho	SODA SPRINGS JOINT DISTRICT	O	O	1342.9338302
1603030	16	Idaho	SOUTH LEMHI DISTRICT	O	O	1386.7327505
1603060	16	Idaho	ST MARIES JOINT DISTRICT	O	O	489.56718101
1603090	16	Idaho	SUGAR-SALEM JOINT DISTRICT	O	O	173.32176211
1603120	16	Idaho	SWAN VALLEY ELEMENTARY DIST	O	O	834.4536106
1603180	16	Idaho	TETON COUNTY DISTRICT	O	O	449.45560172
1603210	16	Idaho	THREE CREEK JT ELEM DISTRICT	O	O	654.76534602
1603240	16	Idaho	TWIN FALLS DISTRICT	O	O	95.916705792
1603270	16	Idaho	VALLEY DISTRICT	O	O	218.44457194
1603300	16	Idaho	WALLACE DISTRICT	O	O	625.06429605
1603330	16	Idaho	WEISER DISTRICT	O	O	619.79169517
1603360	16	Idaho	WENDELL DISTRICT	O	O	114.25933363
1603400	16	Idaho	WEST JEFFERSON DISTRICT	O	O	733.25542667
1603420	16	Idaho	WEST SIDE JOINT DISTRICT	O	O	155.25597802
1603480	16	Idaho	WILDER DISTRICT	O	O	30.919245958
1603511	16	Idaho	IDAHO SCHOOL FOR THE DEAF AND BLIND	N	N	-2
1700001	17	Illinois	RIVER RIDGE CUSD 210	O	O	164.03787585
1700002	17	Illinois	CASEY-WESTFIELD CUSD 4C	O	O	198.9156637
1700003	17	Illinois	BLUE RIDGE CUSD 18	O	O	212.59493866
1700004	17	Illinois	NORRIS CITY-OMAHA-ENFIELD CUSD 3	O	O	205.25942205
1700005	17	Illinois	PRAIRIE CENTRAL CUSD 8	O	O	368.12584769
1700006	17	Illinois	IDJJ SCH DIST 428	N	N	-2
1700007	17	Illinois	EASTLAND CUSD 308	O	O	153.65754552
1700009	17	Illinois	PINCKNEYVILLE SD 50	O	O	187.8155115
1700010	17	Illinois	BEACH PARK CCSD 3	O	O	25.764305086
1700012	17	Illinois	QUINCY AREA VOC CTR	N	N	-2
1700014	17	Illinois	GOREVILLE CUD 1	O	O	58.562065539
1700015	17	Illinois	JOPPA-MAPLE GROVE UD 38	O	O	48.022588908
1700017	17	Illinois	OKAW AREA VOCATIONAL CENTER	N	N	-2
1700018	17	Illinois	BOONE COUNTY SPEC EDUC COOP	N	N	-2
1700023	17	Illinois	EASTERN ILL AREA OF SPEC EDUC	N	N	-2
1700024	17	Illinois	A E R O  SPEC EDUC COOP	N	N	-2
1700026	17	Illinois	EXC CHILDREN HAVE OPPORTUNITIES	N	N	-2
1700029	17	Illinois	SPEED SEJA #802	N	N	-2
1700030	17	Illinois	PROVISO AREA EXCEPTIONAL CHILD	N	N	-2
1700031	17	Illinois	NORTHERN SUBURBAN SPEC ED DIST	N	N	-2
1700032	17	Illinois	NW SUBURBAN SPEC EDUC ORG	N	N	-2
1700034	17	Illinois	DEKALB COUNTY SPEC EDUC ASSOC	N	N	-2
1700036	17	Illinois	BLOOMINGTON AREA VOC CTR	N	N	-2
1700037	17	Illinois	TECHNOLOGY CENTER OF DUPAGE	N	N	-2
1700039	17	Illinois	PHILIP J ROCK CENTER AND SCHOOL	N	N	-2
1700041	17	Illinois	GIBSON CITY-MELVIN-SIBLEY CUSD 5	O	O	222.4359526
1700044	17	Illinois	FARMINGTON CENTRAL CUSD 265	O	O	188.78861948
1700045	17	Illinois	GALLATIN CUSD 7	O	O	328.57250497
1700048	17	Illinois	FRANKLIN-JEFFERSON CO SP ED DIST	N	N	-2
